Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
297,2.970,6.902,0.086,159.888,
298,2.980,6.901,0.091,159.887,
299,2.990,6.897,0.093,159.887,
300,3.000,6.892,0.096,159.887,
301,3.010,6.882,0.099,159.886,
302,3.020,6.870,0.100,159.887,
303,3.030,6.866,0.100,159.888,
304,3.040,6.872,0.099,159.888,
305,3.050,6.887,0.098,159.888,
306,3.060,6.905,0.095,159.888,
307,3.070,6.925,0.094,159.887,
308,3.080,6.941,0.091,159.886,
309,3.090,6.949,0.090,159.886,
310,3.100,6.952,0.091,159.886,
311,3.110,6.951,0.090,159.886,
312,3.120,6.952,0.091,159.886,
313,3.130,6.960,0.092,159.886,
314,3.140,6.975,0.089,159.885,
315,3.150,6.991,0.090,159.885,
316,3.160,7.006,0.088,159.885,
317,3.170,7.016,0.089,159.885,
318,3.180,7.020,0.087,159.885,
319,3.190,7.020,0.085,159.885,
320,3.200,7.019,0.083,159.885,
321,3.210,7.017,0.080,159.885,
322,3.220,7.014,0.077,159.885,
323,3.230,7.010,0.075,159.885,
324,3.240,7.006,0.071,159.885,
325,3.250,7.003,0.067,159.886,
326,3.260,7.000,0.062,159.887,
327,3.270,6.999,0.057,159.887,
328,3.280,7.003,0.051,159.888,
329,3.290,7.007,0.044,159.888,
330,3.300,7.010,0.040,159.888,
331,3.310,7.010,0.039,159.889,
332,3.320,7.008,0.039,159.890,
333,3.330,7.006,0.041,159.890,
334,3.340,7.005,0.045,159.890,
335,3.350,7.006,0.050,159.890,
336,3.360,7.009,0.054,159.890,
337,3.370,7.016,0.056,159.890,
338,3.380,7.024,0.060,159.889,
339,3.390,7.028,0.067,159.888,
340,3.400,7.032,0.077,159.887,
341,3.410,7.033,0.085,159.886,
342,3.420,7.030,0.092,159.885,
343,3.430,7.026,0.097,159.884,
344,3.440,7.020,0.101,159.884,
345,3.450,7.015,0.101,159.884,
346,3.460,7.012,0.102,159.884,
347,3.470,7.014,0.101,159.884,
348,3.480,7.015,0.100,159.885,
349,3.490,7.020,0.100,159.885,
350,3.500,7.027,0.100,159.885,
351,3.510,7.033,0.101,159.885,
352,3.520,7.040,0.102,159.884,
353,3.530,7.046,0.103,159.884,
354,3.540,7.052,0.105,159.884,
355,3.550,7.058,0.104,159.884,
356,3.560,7.061,0.103,159.884,
357,3.570,7.065,0.102,159.884,
358,3.580,7.063,0.101,159.884,
359,3.590,7.054,0.101,159.884,
360,3.600,7.042,0.101,159.885,
361,3.610,7.030,0.102,159.886,
362,3.620,7.023,0.101,159.887,
363,3.630,7.021,0.102,159.888,
364,3.640,7.021,0.104,159.889,
365,3.650,7.025,0.109,159.888,
366,3.660,7.028,0.113,159.888,
367,3.670,7.032,0.117,159.888,
368,3.680,7.035,0.121,159.888,
369,3.690,7.031,0.125,159.888,
370,3.700,7.024,0.128,159.888,
371,3.710,7.014,0.133,159.888,
372,3.720,7.004,0.133,159.887,
373,3.730,6.996,0.132,159.888,
374,3.740,6.986,0.133,159.888,
375,3.750,6.976,0.134,159.889,
376,3.760,6.966,0.136,159.889,
377,3.770,6.958,0.140,159.889,
378,3.780,6.949,0.143,159.889,
379,3.790,6.943,0.145,159.889,
380,3.800,6.939,0.146,159.889,
381,3.810,6.936,0.146,159.889,
382,3.820,6.930,0.147,159.889,
383,3.830,6.922,0.147,159.888,
384,3.840,6.914,0.148,159.888,
385,3.850,6.907,0.149,159.888,
386,3.860,6.903,0.148,159.889,
387,3.870,6.906,0.147,159.890,
388,3.880,6.909,0.146,159.890,
389,3.890,6.915,0.140,159.890,
390,3.900,6.924,0.136,159.890,
391,3.910,6.933,0.134,159.890,
392,3.920,6.938,0.131,159.890,
393,3.930,6.942,0.128,159.891,
394,3.940,6.945,0.128,159.891,
395,3.950,6.945,0.128,159.890,
396,3.960,6.946,0.129,159.890,
397,3.970,6.948,0.128,159.890,
398,3.980,6.952,0.128,159.889,
399,3.990,6.954,0.127,159.889,
400,4.000,6.955,0.127,159.889,
401,4.010,6.955,0.127,159.889,
402,4.020,6.955,0.129,159.890,
403,4.030,6.953,0.128,159.890,
404,4.040,6.951,0.129,159.891,
405,4.050,6.954,0.127,159.892,
406,4.060,6.956,0.124,159.892,
