Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
472,4.720,-0.488,0.183,-0.061,
473,4.730,-1.038,0.305,-0.061,
474,4.740,-1.343,0.061,0.000,
475,4.750,-1.343,-0.061,0.061,
476,4.760,-0.732,-0.183,0.061,
477,4.770,0.000,-0.305,0.122,
478,4.780,0.671,-0.427,0.122,
479,4.790,0.854,-0.366,0.122,
480,4.800,0.610,-0.366,0.061,
481,4.810,0.244,-0.305,0.061,
482,4.820,0.000,-0.366,0.061,
483,4.830,-0.366,-0.183,0.061,
484,4.840,-0.183,-0.183,-0.061,
485,4.850,0.000,0.000,-0.061,
486,4.860,0.671,0.061,0.000,
487,4.870,0.793,0.000,0.000,
488,4.880,0.793,0.000,-0.061,
489,4.890,0.671,0.061,0.000,
490,4.900,0.366,0.061,0.000,
491,4.910,0.000,0.122,0.000,
492,4.920,-0.366,0.122,0.000,
493,4.930,-0.549,0.061,0.061,
494,4.940,-0.488,0.122,0.000,
495,4.950,-0.427,0.122,0.000,
496,4.960,-0.244,0.000,0.000,
497,4.970,-0.305,0.061,0.000,
498,4.980,-0.671,0.061,0.000,
499,4.990,-0.854,0.122,-0.061,
500,5.000,-0.793,0.122,0.000,
501,5.010,-0.610,0.000,0.000,
502,5.020,-0.366,-0.061,0.000,
503,5.030,-0.183,-0.122,0.061,
504,5.040,-0.183,-0.122,0.061,
505,5.050,-0.244,-0.122,0.061,
506,5.060,-0.549,-0.183,0.061,
507,5.070,-0.793,-0.244,0.061,
508,5.080,-0.793,-0.305,0.122,
509,5.090,-0.732,-0.244,0.122,
510,5.100,-0.732,-0.122,0.122,
511,5.110,-0.732,-0.061,0.122,
512,5.120,-0.244,0.061,0.000,
513,5.130,-0.061,0.244,0.000,
514,5.140,0.183,0.427,-0.061,
515,5.150,0.305,0.549,-0.183,
516,5.160,0.427,0.610,-0.061,
517,5.170,0.427,0.549,-0.183,
518,5.180,0.732,0.427,-0.122,
519,5.190,1.038,0.366,0.000,
520,5.200,1.160,0.244,-0.061,
521,5.210,1.343,0.183,0.000,
522,5.220,1.465,0.061,-0.061,
523,5.230,1.465,-0.061,0.000,
524,5.240,1.526,0.000,0.000,
525,5.250,1.404,0.000,0.061,
526,5.260,0.793,-0.061,0.000,
527,5.270,0.610,0.000,0.000,
528,5.280,0.244,0.000,0.000,
529,5.290,0.000,0.000,0.000,
530,5.300,-0.671,0.000,0.061,
531,5.310,-1.282,0.000,0.061,
532,5.320,-2.014,0.000,0.000,
533,5.330,-2.441,0.000,0.061,
534,5.340,-2.563,-0.061,0.061,
535,5.350,-2.136,-0.305,0.122,
536,5.360,-1.526,-0.305,0.061,
537,5.370,-1.099,-0.488,0.122,
538,5.380,-0.488,-0.366,0.122,
539,5.390,0.000,-0.366,0.122,
540,5.400,0.549,-0.305,0.061,
541,5.410,0.549,-0.244,0.000,
542,5.420,0.244,-0.244,0.061,
543,5.430,-0.183,-0.305,0.061,
544,5.440,-0.488,-0.305,0.000,
545,5.450,-0.488,-0.305,0.000,
546,5.460,-0.427,-0.305,0.061,
547,5.470,0.000,-0.244,0.000,
548,5.480,0.183,-0.244,0.000,
549,5.490,0.366,-0.244,0.000,
550,5.500,0.732,-0.122,0.061,
