Frame,Time,RightBicepsbrachiicaputbrevis,RightTricepsbrachiicaputlongus,LeftBicepsbrachiicaputbrevis,LeftTricepsbrachiicaputlongus,RightTrapeziusdescendens,LeftTrapeziusdescendens,RightLatissimusDorsi,LeftLatissimusDorsi,
15054,15.054,0.387453,-0.143325,0.016178,0.015453,-0.284211,-0.013730,-0.021218,0.001707,
15055,15.055,0.374396,0.012761,0.019951,0.033119,-0.220407,0.002461,-0.319274,-0.004356,
15056,15.056,0.383505,0.113745,0.021705,0.035906,-0.070238,0.010923,-0.596938,-0.002465,
15057,15.057,0.382758,0.094700,0.010616,0.008429,0.072562,-0.008668,-0.777153,-0.000745,
15058,15.058,0.387234,0.077386,-0.000428,-0.010038,0.165438,-0.031208,-0.744233,-0.008308,
15059,15.059,0.396538,0.061719,0.011732,-0.007171,0.182300,-0.052088,-0.714451,-0.004165,
15060,15.060,0.410051,0.047452,0.006319,0.007386,0.167023,-0.049537,-0.524791,-0.010331,
15061,15.061,0.427309,0.034576,0.007535,0.004377,0.125293,-0.022613,-0.352320,-0.015785,
15062,15.062,0.447904,0.045759,0.005927,-0.013170,0.112651,-0.004800,-0.195289,-0.006204,
15063,15.063,0.471528,0.035189,0.011977,-0.020027,0.055203,-0.008240,-0.052714,-0.004874,
15064,15.064,0.490240,0.006540,0.028883,0.010361,0.003259,-0.005605,0.077100,0.005581,
15065,15.065,0.519701,0.014955,0.051077,0.023336,-0.082078,0.013100,0.127580,0.023815,
15066,15.066,0.543027,0.007027,0.059797,0.011296,-0.116593,0.005240,0.112149,0.031209,
15067,15.067,0.575811,-0.014411,0.051667,0.021939,-0.085524,-0.010851,0.125551,0.015747,
15068,15.068,0.603269,0.017872,0.029367,0.024995,-0.038173,-0.005001,0.112341,0.001647,
15069,15.069,0.632374,0.047175,0.002354,0.033641,-0.029573,0.008037,0.146159,0.003617,
15070,15.070,0.662505,0.063206,-0.008366,0.041631,-0.006193,0.023357,0.176660,0.008779,
15071,15.071,0.693768,0.068153,-0.044590,0.039140,0.001238,0.021386,0.166776,0.001256,
15072,15.072,0.725890,0.063982,-0.039692,0.032447,0.008179,0.008324,0.209685,-0.002705,
15073,15.073,0.742057,0.068082,-0.008740,0.005808,-0.008708,-0.017234,0.232996,0.001129,
15074,15.074,0.721711,0.064730,0.003282,-0.005088,-0.066743,-0.028358,0.254347,-0.015846,
15075,15.075,0.624150,0.035208,0.014312,-0.008347,-0.073768,0.007630,0.235171,-0.042952,
15076,15.076,0.362453,0.047321,-0.001856,-0.035429,-0.051696,0.050952,0.170729,-0.053656,
15077,15.077,-0.250551,0.058445,0.013308,-0.060819,-0.018592,0.021425,0.093331,-0.023777,
15078,15.078,-1.052406,0.048934,0.027328,-0.044424,-0.035335,0.005304,0.020631,-0.011814,
15079,15.079,-1.352852,0.028407,0.005339,-0.035631,-0.061357,0.048741,-0.083487,-0.015253,
15080,15.080,-1.623932,0.031446,-0.015119,-0.016520,-0.036885,0.054233,-0.152636,-0.005312,
15081,15.081,-1.868819,0.009509,-0.017472,0.000733,-0.041351,0.038088,-0.190016,-0.013988,
15082,15.082,-1.886026,-0.010809,-0.034372,0.002939,-0.037696,0.003909,-0.201349,-0.005784,
15083,15.083,-1.776792,0.003474,-0.018454,0.009037,-0.070828,-0.009716,-0.191007,-0.012970,
15084,15.084,-1.817408,-0.003122,-0.003913,0.010920,-0.137354,-0.022006,-0.143771,-0.006324,
15085,15.085,-1.726211,-0.004562,0.009426,0.016041,-0.166279,0.002970,-0.083626,0.012138,
15086,15.086,-1.759413,-0.018030,0.004660,0.008473,-0.210110,-0.000644,-0.044856,0.014518,
15087,15.087,-1.684319,-0.015491,-0.008894,-0.006698,-0.109035,-0.003879,0.004595,0.021148,
15088,15.088,-1.712564,0.003787,-0.017868,-0.016772,0.043265,-0.045294,0.036765,-0.009483,
15089,15.089,-1.651684,-0.002821,-0.015821,-0.007386,0.185192,-0.133646,0.101422,-0.040316,
15090,15.090,-1.676660,0.031450,-0.013927,-0.009008,0.240511,-0.196872,0.144776,-0.028550,
15091,15.091,-1.628695,0.104716,-0.003914,0.001715,0.257138,-0.139456,0.168536,-0.017794,
15092,15.092,-1.455402,0.115432,0.000150,0.003136,0.211191,-0.003905,0.247296,-0.008041,
15093,15.093,-1.299896,0.030421,0.010793,0.004389,0.141477,0.088520,0.320568,0.000714,
15094,15.094,-1.106649,-0.026658,0.009761,-0.003332,0.103407,0.138841,0.349333,0.008767,
15095,15.095,-0.982760,-0.036415,0.013796,0.001980,0.022408,0.123540,0.306430,0.011092,
15096,15.096,-0.828018,-0.045161,0.008507,-0.002559,-0.051071,0.137316,0.204638,0.017661,
15097,15.097,-0.731252,-0.104823,0.009775,-0.006783,-0.099128,0.048871,0.079372,0.019681,
15098,15.098,-0.609338,-0.127380,-0.000302,-0.001533,-0.091224,-0.123821,-0.038511,0.017795,
15099,15.099,-0.501977,-0.190630,-0.004145,0.002018,-0.209413,-0.197733,-0.206908,0.012719,
15100,15.100,-0.407962,-0.163947,-0.012744,0.005054,-0.428853,-0.130747,-0.318863,0.026602,
15101,15.101,-0.326396,-0.092644,-0.015784,0.003354,-0.399715,0.052297,-0.298556,0.028440,
15102,15.102,-0.256379,-0.025676,-0.012589,-0.001393,-0.319060,0.125964,-0.280177,0.019920,
15103,15.103,-0.196670,0.000826,-0.018896,-0.007144,-0.097813,0.058807,-0.263590,0.018318,
15104,15.104,-0.126097,0.024798,-0.014537,0.004404,-0.008898,0.119783,-0.218070,0.014195,
15105,15.105,-0.088675,0.018504,-0.010703,0.006175,0.071964,0.175391,-0.121294,0.015283,
15106,15.106,-0.036154,0.012990,-0.011301,0.004720,0.194959,-0.009544,-0.058840,-0.001879,
15107,15.107,-0.014258,-0.015330,-0.009536,0.011684,0.307214,-0.083156,0.021015,-0.019170,
15108,15.108,0.019723,-0.030377,-0.000687,0.012848,0.368429,-0.015829,0.030766,-0.007987,
15109,15.109,0.045800,-0.024870,0.000517,0.007211,0.350150,0.085977,0.039983,-0.014051,
15110,15.110,0.048700,-0.028541,-0.009794,0.001922,0.299695,0.067717,0.031444,-0.004692,
15111,15.111,0.060528,-0.031719,-0.016753,-0.010292,0.131083,0.017589,0.008528,-0.019857,
15112,15.112,0.079329,-0.020194,-0.007970,-0.018751,0.063407,0.002801,0.016277,-0.009642,
15113,15.113,0.077263,-0.009663,-0.006981,-0.011131,0.083141,0.072773,0.049410,-0.004000,
15114,15.114,0.070222,-0.006072,-0.014325,-0.012466,0.137988,0.111011,0.091283,-0.012407,
15115,15.115,0.071507,0.019310,-0.020828,-0.008685,0.154135,0.077111,0.097534,-0.001680,
15116,15.116,0.055670,0.023195,-0.014949,-0.011836,0.077193,-0.036912,0.074337,-0.002971,
15117,15.117,0.046647,0.015041,-0.003475,-0.008749,0.035195,-0.112780,0.009127,-0.006640,
15118,15.118,0.033219,-0.003484,-0.008608,-0.007840,-0.028175,-0.098421,-0.075425,-0.001027,
15119,15.119,0.007070,-0.000521,-0.007188,-0.003567,-0.108806,-0.060277,-0.132179,-0.006288,
15120,15.120,-0.013954,0.024757,0.007885,0.001715,-0.139869,-0.002388,-0.121166,-0.012742,
15121,15.121,-0.038169,0.055098,0.013806,0.005312,-0.092093,0.029004,-0.073171,-0.013609,
15122,15.122,-0.058509,0.083554,0.004282,0.003639,-0.151774,0.019683,0.039468,-0.008390,
15123,15.123,-0.089015,0.065972,-0.011153,-0.000414,-0.190064,0.045736,0.116328,-0.009078,
15124,15.124,-0.121622,0.056651,-0.013364,-0.001962,-0.239186,0.038202,0.130526,0.000423,
15125,15.125,-0.149517,0.065878,-0.011683,0.004954,-0.271203,0.017246,0.118232,0.010101,
15126,15.126,-0.185628,0.052523,-0.016922,0.010169,-0.218179,-0.001588,0.152873,0.001338,
15127,15.127,-0.211972,0.040466,-0.015573,0.010953,-0.111496,-0.018626,0.100823,0.011676,
15128,15.128,-0.253272,0.011476,-0.003197,0.013421,0.118093,-0.023570,0.015412,0.004796,
15129,15.129,-0.259298,-0.000108,0.001766,0.017123,0.347903,-0.037618,0.026888,0.006076,
15130,15.130,-0.212433,-0.032740,0.006205,0.015077,0.377818,-0.015209,0.099689,0.018700,
15131,15.131,-0.053127,-0.054594,0.012970,0.015588,0.296933,0.005092,0.127952,0.013724,
15132,15.132,0.167222,-0.074466,0.024136,0.008010,0.223480,-0.005538,0.153617,0.030704,
15133,15.133,0.300903,-0.077944,0.028544,-0.003442,0.156669,-0.035250,0.129987,0.032975,
15134,15.134,0.420012,-0.034864,0.024357,0.001180,0.136685,-0.047126,0.079980,0.026988,
15135,15.135,0.525633,0.006224,0.015453,-0.005713,0.044336,-0.050740,-0.004526,-0.000827,
15136,15.136,0.565083,0.011613,0.005042,-0.011941,-0.039734,-0.047537,-0.131261,0.011081,
15137,15.137,0.598728,0.016478,-0.015877,-0.012939,-0.146880,-0.044743,-0.215543,0.014705,
15138,15.138,0.627549,0.038575,-0.024824,-0.001441,-0.244005,-0.025748,-0.261554,0.024598,
15139,15.139,0.651850,0.066621,-0.027742,0.003107,-0.230961,-0.013504,-0.303303,0.021774,
15140,15.140,0.672574,0.121371,-0.005651,0.004443,-0.195622,-0.002491,-0.265660,0.008114,
15141,15.141,0.656336,0.082384,0.008991,0.008138,-0.142840,-0.000612,-0.208211,-0.004178,
15142,15.142,0.671046,0.046942,0.016878,0.009136,-0.057010,0.012333,-0.177231,0.011443,
15143,15.143,0.655836,-0.011373,0.014305,-0.002397,0.000616,0.000500,-0.091997,0.001355,
15144,15.144,0.622352,-0.068425,0.018893,0.013135,0.025226,-0.005197,0.027901,-0.015333,
15145,15.145,0.635081,-0.076250,0.025378,0.014613,0.035553,-0.000568,0.085165,-0.017144,
15146,15.146,0.646555,-0.111771,0.011088,0.007637,-0.011802,-0.004606,0.095075,-0.012034,
15147,15.147,0.635782,-0.156895,0.016630,0.003868,-0.020459,0.011782,0.084958,-0.025867,
15148,15.148,0.645006,-0.127623,0.018309,0.007027,-0.090835,0.036405,0.058176,-0.027717,
15149,15.149,0.653533,-0.090421,0.013721,0.003935,-0.100091,0.026454,0.033733,-0.019268,
15150,15.150,0.661305,-0.037200,0.012335,-0.002545,-0.108699,0.005560,0.039578,0.003718,
15151,15.151,0.668809,0.012506,0.016040,-0.015466,-0.101204,-0.019045,0.031944,0.006915,
15152,15.152,0.689017,0.031839,-0.001068,-0.032278,-0.108523,-0.028606,0.036685,-0.001929,
15153,15.153,0.672880,0.037679,0.001268,-0.034537,-0.037376,-0.025520,0.041172,0.011690,
15154,15.154,0.669467,0.053675,0.012393,-0.016156,-0.046656,-0.006411,0.026344,-0.005655,
15155,15.155,0.648181,0.058508,0.002251,0.006127,-0.175767,0.000776,-0.004543,-0.026049,
15156,15.156,0.620991,0.063006,-0.003292,0.014872,-0.082662,-0.014916,-0.016273,-0.050849,
15157,15.157,0.565395,0.066995,0.001842,0.022947,0.069359,0.007218,-0.034146,-0.047751,
15158,15.158,0.499427,0.048980,0.006461,0.015647,0.171527,-0.014054,-0.083377,-0.050737,
15159,15.159,0.421539,0.019278,0.010573,0.013429,0.264301,-0.055578,-0.061803,-0.042734,
15160,15.160,0.370741,-0.000602,-0.005731,-0.013160,0.314756,-0.108842,-0.016431,-0.035591,
15161,15.161,0.345092,-0.025898,-0.007825,-0.024034,0.268789,-0.073556,0.001080,-0.015394,
15162,15.162,0.288899,-0.042236,0.014783,-0.027309,0.226944,-0.092958,0.016999,-0.001809,
15163,15.163,0.239921,-0.045050,0.012055,-0.030249,0.138408,-0.122383,0.021803,-0.004296,
15164,15.164,0.211450,-0.036871,-0.012482,-0.022184,0.011633,-0.117279,0.017427,0.011149,
15165,15.165,0.200548,-0.029510,-0.028735,-0.014963,-0.038910,-0.044746,0.005633,0.017113,
15166,15.166,0.192757,-0.013868,-0.025697,-0.021597,-0.054334,0.027853,0.009220,0.018870,
15167,15.167,0.166341,-0.007761,-0.017385,-0.007413,-0.096344,0.074749,0.032207,0.037345,
15168,15.168,0.163921,0.001470,-0.004824,-0.001836,-0.160030,0.100090,0.046976,0.039535,
15169,15.169,0.146285,-0.003702,-0.002404,-0.006914,-0.310261,0.154200,0.049487,0.032766,
15170,15.170,0.124595,-0.008338,0.012025,0.003737,-0.412540,0.189288,0.076522,0.026513,
15171,15.171,0.077003,-0.015291,0.010396,0.002382,-0.357340,0.130636,0.087241,0.013352,
15172,15.172,0.033215,-0.014072,0.008944,0.006098,-0.172465,0.044285,0.070857,-0.008794,
15173,15.173,0.027507,0.003063,0.010713,-0.001693,0.049034,-0.036474,0.073916,-0.017717,
15174,15.174,0.010575,0.020324,0.001325,0.005559,0.197951,-0.067818,0.049445,-0.020510,
15175,15.175,-0.015134,0.040607,-0.004679,0.015856,0.278933,-0.001698,0.006720,-0.003326,
15176,15.176,-0.059499,0.032448,-0.016944,0.014490,0.204868,0.023981,-0.046001,-0.001194,
15177,15.177,-0.098921,0.015112,-0.028535,0.000613,0.137303,-0.015336,-0.067095,-0.015460,
15178,15.178,-0.131928,0.030550,-0.026754,0.009903,0.076051,-0.051089,-0.060518,-0.017363,
15179,15.179,-0.145273,0.044580,-0.005684,0.011591,-0.016589,-0.006112,-0.043008,-0.002207,
15180,15.180,-0.167803,0.042481,-0.002543,0.000921,0.000199,0.058356,0.005122,0.016157,
15181,15.181,-0.185692,0.026940,-0.010377,-0.008742,-0.015040,0.101442,0.063603,0.013714,
15182,15.182,-0.220850,0.000009,-0.012459,-0.007585,-0.001281,0.124891,0.071495,-0.011102,
15183,15.183,-0.235962,-0.033222,-0.009993,0.000166,0.061680,0.103945,0.092917,-0.001410,
15184,15.184,-0.204558,-0.029239,-0.007702,0.007399,0.165119,0.059259,0.073679,0.025548,
15185,15.185,-0.199284,-0.025703,0.005560,0.008220,0.178817,0.076914,0.079404,0.014611,
15186,15.186,-0.192034,-0.007889,0.024387,0.010730,0.090172,0.071704,0.052720,0.004697,
15187,15.187,-0.193929,-0.017964,0.056922,0.014438,-0.082745,0.018503,0.018637,0.001752,
15188,15.188,-0.183691,-0.009407,0.070319,0.016458,-0.206180,-0.002672,-0.012446,-0.006428,
15189,15.189,-0.163573,0.015080,0.066610,0.018137,-0.094526,-0.021899,-0.032684,-0.004084,
15190,15.190,-0.135315,0.037894,0.055953,0.014062,0.047373,-0.016197,-0.007549,0.002501,
15191,15.191,-0.165819,0.034857,0.033128,0.017601,0.139530,-0.000347,0.015350,0.004519,
15192,15.192,-0.196639,0.020962,0.000330,0.013366,0.055290,-0.005091,0.000491,0.006379,
15193,15.193,-0.237243,-0.016427,-0.021464,0.012853,0.040270,-0.018235,-0.024040,0.011480,
15194,15.194,-0.257308,-0.043163,-0.033133,0.009298,-0.028900,-0.037964,-0.007285,0.013026,
15195,15.195,-0.258067,-0.057716,-0.051079,0.007117,-0.040945,-0.034072,0.038207,0.006104,
15196,15.196,-0.271502,-0.044722,-0.054143,0.006780,-0.167148,-0.070130,0.097113,0.014908,
15197,15.197,-0.243509,-0.017076,-0.039117,0.002527,-0.150395,-0.113543,0.136716,0.015958,
15198,15.198,-0.205063,0.008003,-0.019851,0.004184,-0.043538,-0.142670,0.144282,0.010756,
15199,15.199,-0.179315,0.024150,-0.022078,0.009893,0.081223,-0.169113,0.073433,0.006252,
15200,15.200,-0.144945,0.026825,-0.006402,0.004591,0.097451,-0.135221,0.007415,0.015806,
15201,15.201,-0.138680,0.034819,0.012113,-0.004777,0.081939,-0.069018,-0.087226,0.022169,
15202,15.202,-0.155810,0.032400,0.019446,-0.008565,0.040432,0.016480,-0.200705,0.014521,
15203,15.203,-0.190757,0.025807,-0.000821,-0.009654,0.003254,0.074125,-0.307589,0.005176,
15204,15.204,-0.222766,0.003309,-0.008909,-0.006671,-0.145499,0.084625,-0.293548,0.004147,
15205,15.205,-0.250852,-0.011607,-0.011220,-0.013138,-0.124420,0.094392,-0.255691,-0.001294,
15206,15.206,-0.263745,-0.025405,0.004410,-0.020950,-0.031213,0.103314,-0.221084,-0.014890,
15207,15.207,-0.264052,-0.023206,0.014633,-0.024014,0.087057,0.095727,-0.127114,-0.001745,
15208,15.208,-0.244475,-0.025548,-0.013188,-0.017608,0.102550,0.060344,-0.063964,0.003459,
15209,15.209,-0.208311,-0.023644,-0.009207,-0.008171,0.088652,-0.023780,0.016575,-0.010289,
15210,15.210,-0.166858,-0.018181,-0.005581,-0.004496,0.000057,-0.127195,0.047779,-0.008293,
15211,15.211,-0.171980,-0.006431,-0.015331,-0.003559,-0.057911,-0.085489,0.019406,0.000309,
15212,15.212,-0.162843,-0.001982,-0.012395,-0.002627,-0.048122,-0.047597,0.062532,0.001983,
15213,15.213,-0.142382,-0.022968,-0.004171,-0.001850,-0.096060,0.010061,0.054690,0.000822,
15214,15.214,-0.095642,-0.008298,-0.001703,-0.007814,-0.053539,0.041299,0.047474,-0.007839,
15215,15.215,-0.041509,0.021581,-0.008201,-0.013080,0.016360,0.069841,0.053789,0.009386,
15216,15.216,-0.014201,0.057340,-0.006032,-0.019513,0.101452,0.078593,0.071099,0.031870,
15217,15.217,-0.042135,0.042661,-0.007642,-0.015294,0.112825,0.086518,0.076237,0.023230,
15218,15.218,-0.096506,0.011570,0.001103,-0.006838,0.018748,0.051145,0.061755,0.009661,
15219,15.219,-0.148702,-0.016634,0.005973,-0.005825,-0.170901,-0.007125,0.030885,-0.012572,
15220,15.220,-0.180080,-0.042267,0.004925,-0.000591,-0.144212,-0.014839,-0.005232,0.002393,
15221,15.221,-0.194249,-0.045713,-0.003575,0.000263,-0.070832,-0.021850,-0.029516,-0.011240,
15222,15.222,-0.194147,-0.037103,-0.011105,0.006178,-0.138042,-0.015267,-0.016396,-0.033504,
15223,15.223,-0.170777,-0.034537,-0.005646,0.003966,-0.036124,-0.032439,-0.028327,-0.030552,
15224,15.224,-0.138770,-0.022268,0.002990,0.001929,0.056783,-0.027025,-0.031969,-0.022317,
15225,15.225,-0.099969,-0.011144,0.006295,-0.001105,0.174888,-0.002777,-0.015669,-0.029467,
15226,15.226,-0.064736,0.003002,0.005208,0.002972,0.190370,-0.007087,-0.007022,-0.027151,
15227,15.227,-0.008634,0.015924,0.011332,-0.003789,0.120884,-0.018828,-0.009877,-0.008612,
15228,15.228,0.073244,0.041147,0.009925,0.002605,0.083006,-0.029663,0.007250,-0.001271,
15229,15.229,0.149304,0.066372,-0.002237,0.003401,0.048201,-0.059460,0.027443,0.005401,
15230,15.230,0.161608,0.082596,-0.001137,0.005531,-0.004346,-0.119456,0.035490,0.027997,
15231,15.231,0.172744,0.091182,0.012209,0.001892,-0.071068,-0.248698,0.033063,0.030985,
15232,15.232,0.120303,0.082852,0.009897,0.002317,-0.149064,-0.266991,0.039629,0.017390,
15233,15.233,0.058069,0.060330,0.014539,-0.004184,-0.097123,-0.048269,0.045660,0.010161,
15234,15.234,0.033733,0.027153,0.012610,-0.003375,-0.030722,0.100411,0.058643,-0.010097,
15235,15.235,0.011611,0.004970,-0.003050,-0.011849,-0.039023,0.072814,0.080552,-0.018169,
15236,15.236,-0.023002,-0.015199,-0.001450,-0.008649,-0.109288,0.047698,0.089243,-0.015783,
15237,15.237,-0.054642,-0.026217,0.007406,0.002855,-0.061782,0.114316,0.086400,-0.026973,
15238,15.238,-0.083456,-0.029624,0.012042,0.007429,0.033222,0.174760,0.078953,-0.029066,
15239,15.239,-0.088440,-0.032679,0.013159,0.006103,0.096448,0.156164,0.054059,-0.027291,
15240,15.240,-0.083626,-0.046542,0.008698,0.002410,0.016117,0.105594,0.030857,-0.029075,
15241,15.241,-0.088141,-0.079017,-0.000511,0.001425,-0.140263,0.059528,-0.014310,-0.024631,
15242,15.242,-0.052518,-0.092401,0.004646,-0.005802,-0.162411,-0.066093,-0.059612,-0.017802,
15243,15.243,-0.019303,-0.096493,0.009439,-0.008469,-0.182392,-0.117073,-0.077186,-0.009065,
15244,15.244,0.019608,-0.049361,0.004415,0.002738,-0.052316,-0.071757,-0.082585,0.005784,
15245,15.245,0.048459,0.001123,-0.006895,0.013273,0.136846,-0.008013,-0.075426,0.000637,
15246,15.246,0.052385,0.020140,-0.016861,0.014842,0.255600,0.061297,-0.051303,-0.001484,
15247,15.247,0.036511,0.037315,-0.016124,0.018951,0.302332,0.073921,-0.020528,-0.003429,
15248,15.248,0.004184,0.031870,-0.006206,0.022723,0.316856,0.085659,-0.000582,0.001540,
15249,15.249,-0.025357,0.017355,0.008704,0.019557,0.127543,0.054704,0.010212,0.005983,
15250,15.250,-0.045203,-0.004776,0.010455,0.012342,-0.116674,0.026248,0.026529,-0.006666,
15251,15.251,-0.063448,-0.032824,0.008358,0.009693,-0.346804,-0.017124,0.011498,-0.001709,
15252,15.252,-0.074240,-0.029361,0.003067,0.005533,-0.376840,-0.040699,0.013995,-0.006361,
15253,15.253,-0.062705,-0.006399,-0.014049,0.004924,-0.296010,-0.090603,0.011377,-0.002395,
15254,15.254,-0.027843,0.026548,-0.029818,0.009908,-0.222591,-0.071471,0.004529,0.016442,
15255,15.255,0.038939,0.057240,-0.036076,0.004251,-0.021419,-0.007149,-0.001698,0.002630,
15256,15.256,0.064563,0.021048,-0.041810,0.005021,0.222277,0.035581,0.003862,0.009804,
15257,15.257,0.035681,-0.012959,-0.036859,0.004451,0.386338,0.027417,-0.001140,0.020884,
15258,15.258,-0.006549,-0.035125,-0.023104,0.006251,0.475843,0.005782,-0.023939,0.022857,
15259,15.259,-0.059574,-0.055281,-0.025100,0.009237,0.449231,-0.000905,0.019308,0.024661,
15260,15.260,-0.043730,-0.037395,-0.023531,0.006824,0.326944,-0.018640,0.048921,0.029695,
15261,15.261,-0.006276,0.005387,-0.037545,0.000024,0.215940,-0.003057,0.065180,0.006672,
15262,15.262,-0.004515,0.034554,-0.035913,-0.013523,0.115072,0.011225,0.070226,0.036440,
15263,15.263,-0.022202,0.050407,-0.044643,-0.015237,0.022948,0.015646,0.039753,0.032533,
15264,15.264,0.005282,0.074559,-0.067940,-0.016781,-0.195889,0.051891,0.012126,0.014413,
15265,15.265,0.029853,0.087741,-0.117740,-0.012076,-0.285545,0.057036,-0.005724,0.004587,
15266,15.266,0.015644,0.075954,-0.110814,-0.005004,-0.204814,0.044160,-0.008705,0.019454,
15267,15.267,0.008919,0.057958,-0.091653,-0.001154,-0.180797,0.056062,-0.029302,0.027575,
15268,15.268,-0.021836,0.021698,-0.074330,0.000014,-0.069446,0.052433,-0.037226,0.020293,
15269,15.269,-0.007613,-0.002422,-0.047900,-0.005081,-0.049804,0.002682,-0.029784,0.009137,
15270,15.270,0.037943,-0.033146,-0.014233,0.001487,-0.142794,-0.104365,-0.049963,-0.005053,
15271,15.271,0.069282,-0.053030,0.007592,0.005862,-0.159647,-0.211760,-0.058003,-0.025511,
15272,15.272,0.071329,-0.071074,0.027402,-0.003984,-0.083100,-0.170408,-0.060323,-0.050216,
15273,15.273,0.061066,-0.074250,0.067344,-0.010786,-0.013613,-0.082347,-0.062460,-0.047003,
15274,15.274,0.083083,-0.041218,0.147259,-0.009478,0.049539,-0.048032,-0.052250,-0.026183,
15275,15.275,0.054379,-0.019134,0.250730,-0.003795,0.084073,-0.037790,-0.065222,-0.012459,
15276,15.276,0.045596,0.000977,0.347993,0.012037,0.115548,0.009564,-0.063461,-0.000081,
15277,15.277,0.029476,0.004719,0.335499,0.023298,0.125888,0.000963,-0.046460,-0.006648,
15278,15.278,-0.014811,0.027913,0.232033,0.029471,0.135652,-0.022318,-0.035205,-0.012688,
15279,15.279,-0.045505,0.030980,0.134853,0.027686,0.097664,-0.057764,-0.004488,-0.014502,
15280,15.280,-0.064016,0.012064,0.046673,0.015922,0.034352,-0.025345,0.008807,-0.016151,
15281,15.281,-0.072638,-0.014978,0.012337,0.008383,-0.077003,0.062961,0.020739,0.006937,
15282,15.282,-0.049041,-0.025607,-0.018536,-0.009645,-0.183281,0.227492,0.009987,0.010214,
15283,15.283,-0.006185,-0.009050,-0.008751,-0.016856,-0.252175,0.250264,0.013276,0.013119,
15284,15.284,0.008321,0.011820,-0.017012,-0.014610,-0.188851,0.230587,0.022145,0.015805,
15285,15.285,-0.014078,0.014490,-0.008850,-0.020673,-0.131606,0.138620,0.019495,0.028070,
15286,15.286,-0.045680,0.012093,-0.015605,-0.018806,-0.163240,0.021246,0.021905,0.039108,
15287,15.287,-0.074902,0.009932,-0.047592,-0.027269,-0.173398,-0.177422,0.024123,0.036943,
15288,15.288,-0.093091,0.012045,-0.064704,-0.022704,-0.079036,-0.150009,0.022082,0.031227,
15289,15.289,-0.094163,0.021442,-0.069660,-0.021358,0.084970,-0.075893,0.027621,0.042984,
15290,15.290,-0.058997,0.026621,-0.074141,-0.025105,0.062477,0.081267,0.022475,0.019955,
15291,15.291,-0.069012,0.019172,-0.069516,-0.017359,-0.080141,0.142445,0.026940,-0.016371,
15292,15.292,-0.059298,0.018000,-0.065402,-0.014347,-0.173248,0.087403,0.022739,-0.030673,
15293,15.293,-0.015325,0.026989,-0.039793,-0.013540,-0.291578,-0.029860,0.013789,-0.008556,
15294,15.294,0.025293,0.026154,-0.029711,-0.009354,-0.399261,-0.105878,0.012618,-0.004525,
15295,15.295,0.026468,0.027369,-0.044351,-0.005688,-0.274519,-0.286379,0.005182,-0.007944,
15296,15.296,-0.026148,0.013529,-0.046861,-0.003713,-0.022188,-0.310651,0.015361,0.001960,
15297,15.297,-0.037071,-0.012827,-0.073942,0.003155,0.374994,-0.198352,0.011192,0.004899,
15298,15.298,-0.035740,-0.001795,-0.077303,0.002218,0.639335,-0.014756,-0.000223,0.002232,
15299,15.299,-0.045365,-0.004829,-0.073861,0.002963,0.591420,0.157973,0.001241,-0.005011,
15300,15.300,-0.025523,-0.031765,-0.058675,-0.004074,0.372767,0.180483,0.008148,-0.025311,
15301,15.301,-0.007748,-0.057027,-0.050225,0.000403,0.332530,0.160273,0.006963,-0.022608,
15302,15.302,0.016169,-0.053679,-0.042607,-0.000534,0.223588,0.141866,0.003729,-0.015338,
15303,15.303,0.067115,-0.020462,-0.053445,-0.002818,0.189938,0.192347,0.000675,-0.013145,
15304,15.304,0.118272,0.019571,-0.042980,0.000657,0.040169,0.207548,0.003365,-0.019235,
15305,15.305,0.164715,0.025147,-0.033370,-0.005166,-0.041656,0.137990,0.005885,-0.028515,
15306,15.306,0.180840,0.030218,-0.017805,-0.000010,-0.115762,0.049774,0.002151,-0.030198,
15307,15.307,0.195113,0.043691,-0.007255,0.009212,-0.272669,-0.030470,0.004188,-0.019521,
15308,15.308,0.218421,0.055715,0.002474,0.007943,-0.496456,-0.040234,0.003703,-0.029128,
15309,15.309,0.171505,0.037730,0.028292,0.004636,-0.526089,-0.068162,0.002021,-0.032839,
15310,15.310,0.080122,-0.011750,0.083355,-0.004938,-0.336103,-0.145440,0.002576,-0.025082,
15311,15.311,-0.087256,-0.032963,0.107121,0.003750,-0.015309,-0.155415,0.008725,-0.009373,
15312,15.312,-0.112486,-0.039230,0.114671,0.004654,0.290551,-0.202321,0.004560,-0.002866,
15313,15.313,-0.094823,-0.033278,0.070005,0.007589,0.409466,-0.262134,0.005302,-0.004992,
15314,15.314,-0.078834,-0.048977,0.029645,0.006646,0.445322,-0.144130,0.003289,0.011655,
15315,15.315,-0.030640,-0.053508,0.003740,0.009099,0.412019,0.041374,0.009032,0.009302,
15316,15.316,0.013116,-0.057769,-0.000347,-0.002466,0.381921,0.115339,0.000556,0.007098,
15317,15.317,0.052667,-0.037799,0.031113,0.005933,0.246676,0.137552,-0.007224,-0.009871,
15318,15.318,0.063262,-0.034312,0.059673,0.010453,-0.023368,0.157733,-0.006211,-0.021284,
15319,15.319,0.118953,-0.037597,0.056715,0.006349,-0.202835,0.139165,-0.005345,0.000991,
