Frame,Time,GSensor.X,GSensor.Y,GSensor.Z,
420,4.200,-0.7,0.2,88.3,
421,4.210,-0.7,0.2,88.3,
422,4.220,-0.7,0.1,88.3,
423,4.230,-0.6,0.0,88.3,
424,4.240,-0.5,-0.0,88.3,
425,4.250,-0.4,-0.1,88.3,
426,4.260,-0.3,-0.2,88.4,
427,4.270,-0.2,-0.3,88.4,
428,4.280,-0.2,-0.4,88.4,
429,4.290,-0.1,-0.5,88.4,
430,4.300,-0.0,-0.6,88.4,
431,4.310,0.1,-0.7,88.4,
432,4.320,0.2,-0.7,88.5,
433,4.330,0.4,-0.8,88.5,
434,4.340,0.5,-0.9,88.5,
435,4.350,0.6,-1.0,88.5,
436,4.360,0.8,-1.1,88.5,
437,4.370,1.0,-1.2,88.5,
438,4.380,1.2,-1.3,88.6,
439,4.390,1.5,-1.4,88.6,
440,4.400,1.7,-1.5,88.6,
441,4.410,2.0,-1.5,88.6,
442,4.420,2.3,-1.6,88.6,
443,4.430,2.7,-1.7,88.6,
444,4.440,3.1,-1.8,88.6,
445,4.450,3.5,-1.8,88.6,
446,4.460,3.9,-1.9,88.6,
447,4.470,4.4,-1.9,88.6,
448,4.480,4.9,-2.0,88.6,
449,4.490,5.4,-2.0,88.6,
450,4.500,5.9,-2.1,88.6,
451,4.510,6.4,-2.1,88.6,
452,4.520,7.0,-2.1,88.6,
453,4.530,7.5,-2.1,88.5,
454,4.540,8.0,-2.1,88.5,
455,4.550,8.6,-2.1,88.5,
456,4.560,9.3,-2.1,88.4,
457,4.570,9.9,-2.1,88.4,
458,4.580,10.7,-2.1,88.3,
459,4.590,11.4,-2.1,88.2,
460,4.600,12.1,-2.0,88.2,
461,4.610,12.9,-2.0,88.1,
462,4.620,13.6,-1.9,88.1,
463,4.630,14.2,-1.8,88.0,
464,4.640,14.9,-1.7,87.9,
465,4.650,15.5,-1.6,87.9,
466,4.660,16.1,-1.5,87.8,
467,4.670,16.7,-1.5,87.7,
468,4.680,17.3,-1.4,87.6,
469,4.690,17.8,-1.4,87.6,
470,4.700,18.4,-1.3,87.5,
471,4.710,18.9,-1.3,87.4,
472,4.720,19.4,-1.2,87.4,
473,4.730,19.8,-1.1,87.3,
474,4.740,20.2,-1.1,87.2,
475,4.750,20.7,-1.0,87.2,
476,4.760,21.2,-1.0,87.1,
477,4.770,21.6,-0.9,87.1,
478,4.780,22.1,-0.9,87.0,
479,4.790,22.5,-0.9,87.0,
480,4.800,22.9,-0.8,86.9,
481,4.810,23.3,-0.8,86.9,
482,4.820,23.8,-0.7,86.9,
483,4.830,24.4,-0.6,86.8,
484,4.840,24.9,-0.6,86.8,
485,4.850,25.4,-0.5,86.8,
486,4.860,26.0,-0.4,86.8,
487,4.870,26.5,-0.2,86.8,
488,4.880,27.0,-0.1,86.7,
489,4.890,27.6,0.1,86.7,
490,4.900,28.2,0.3,86.7,
491,4.910,28.8,0.5,86.6,
492,4.920,29.4,0.6,86.6,
493,4.930,30.1,0.7,86.5,
494,4.940,30.6,0.8,86.5,
495,4.950,31.1,0.8,86.5,
496,4.960,31.5,0.9,86.5,
497,4.970,32.0,0.9,86.5,
498,4.980,32.4,0.8,86.6,
499,4.990,32.8,0.8,86.6,
500,5.000,33.2,0.8,86.8,
501,5.010,33.5,0.9,86.9,
502,5.020,33.7,0.9,87.0,
503,5.030,33.8,1.0,87.2,
504,5.040,33.9,1.1,87.4,
505,5.050,33.9,1.2,87.6,
506,5.060,33.9,1.4,87.8,
507,5.070,34.0,1.5,88.0,
508,5.080,34.0,1.6,88.2,
509,5.090,34.1,1.7,88.4,
510,5.100,34.3,1.7,88.6,
511,5.110,34.4,1.8,88.8,
512,5.120,34.6,1.8,89.1,
513,5.130,34.7,1.9,89.3,
514,5.140,34.8,1.9,89.5,
515,5.150,34.9,1.9,89.7,
516,5.160,35.1,2.0,90.0,
517,5.170,35.2,2.0,90.2,
518,5.180,35.3,2.1,90.4,
519,5.190,35.5,2.1,90.6,
520,5.200,35.7,2.2,90.8,
521,5.210,35.9,2.3,91.1,
522,5.220,36.1,2.4,91.3,
523,5.230,36.3,2.5,91.5,
524,5.240,36.5,2.6,91.7,
525,5.250,36.7,2.8,91.9,
526,5.260,36.8,3.0,92.1,
527,5.270,37.0,3.3,92.3,
528,5.280,37.1,3.5,92.5,
529,5.290,37.2,3.8,92.7,
530,5.300,37.4,4.1,92.9,
531,5.310,37.6,4.4,93.1,
532,5.320,37.8,4.7,93.3,
533,5.330,38.0,5.0,93.5,
534,5.340,38.0,5.4,93.7,
535,5.350,38.1,5.8,93.9,
536,5.360,38.1,6.2,94.1,
537,5.370,38.1,6.6,94.4,
538,5.380,38.2,7.1,94.6,
539,5.390,38.3,7.5,94.8,
540,5.400,38.3,8.0,95.0,
541,5.410,38.2,8.5,95.3,
542,5.420,38.0,9.0,95.5,
543,5.430,37.7,9.6,95.8,
544,5.440,37.4,10.1,96.0,
545,5.450,37.1,10.7,96.3,
546,5.460,36.9,11.2,96.6,
547,5.470,36.6,11.8,96.8,
548,5.480,36.4,12.3,97.1,
549,5.490,36.2,12.9,97.4,
550,5.500,36.0,13.5,97.6,
551,5.510,35.8,14.0,97.9,
552,5.520,35.6,14.6,98.2,
553,5.530,35.6,15.2,98.5,
554,5.540,35.5,15.7,98.8,
555,5.550,35.5,16.2,99.1,
556,5.560,35.6,16.8,99.4,
557,5.570,35.6,17.3,99.6,
558,5.580,35.6,17.8,99.9,
559,5.590,35.7,18.3,100.2,
560,5.600,35.9,18.8,100.5,
561,5.610,36.0,19.2,100.8,
562,5.620,36.2,19.7,101.1,
563,5.630,36.4,20.2,101.4,
564,5.640,36.7,20.6,101.7,
565,5.650,36.9,21.1,102.1,
566,5.660,37.1,21.5,102.4,
567,5.670,37.4,22.0,102.7,
568,5.680,37.7,22.4,103.1,
569,5.690,38.0,22.8,103.4,
570,5.700,38.3,23.2,103.8,
571,5.710,38.5,23.5,104.1,
572,5.720,38.9,23.9,104.4,
573,5.730,39.3,24.2,104.8,
574,5.740,39.8,24.5,105.1,
575,5.750,40.3,24.9,105.4,
576,5.760,40.9,25.2,105.8,
577,5.770,41.4,25.6,106.1,
578,5.780,41.9,25.9,106.5,
579,5.790,42.3,26.3,106.9,
580,5.800,42.7,26.6,107.2,
