Frame,Time,GSensor.X,GSensor.Y,GSensor.Z
2111,21.110,20.4,60.9,-90.4
2112,21.120,23.4,58.3,-90.7
2113,21.130,35.5,54.2,-91.0
2114,21.140,39.6,50.0,-91.1
2115,21.150,39.6,45.8,-90.9
2116,21.160,32.7,42.0,-91.6
2117,21.170,25.3,38.9,-92.2
2118,21.180,19.6,35.9,-92.8
2119,21.190,18.7,32.6,-93.6
2120,21.200,14.2,29.8,-93.9
2121,21.210,8.4,27.3,-94.5
2122,21.220,3.1,25.5,-95.1
2123,21.230,1.6,23.6,-95.9
2124,21.240,0.6,21.3,-96.8
2125,21.250,13.7,17.5,-96.4
2126,21.260,14.3,14.0,-96.6
2127,21.270,6.3,10.9,-95.9
2128,21.280,9.0,6.8,-95.6
2129,21.290,-0.1,4.1,-94.8
2130,21.300,-3.6,1.0,-93.7
2131,21.310,-2.4,-2.0,-92.7
2132,21.320,-11.2,-4.0,-91.1
2133,21.330,-18.5,-6.2,-89.6
2134,21.340,-14.2,-9.1,-88.5
2135,21.350,-17.2,-11.4,-87.3
2136,21.360,-12.8,-14.3,-86.2
2137,21.370,-11.5,-17.4,-85.6
2138,21.380,-7.2,-21.0,-83.9
2139,21.390,-4.3,-24.8,-82.8
2140,21.400,-5.6,-28.4,-80.6
2141,21.410,-18.4,-30.5,-78.7
2142,21.420,-18.4,-33.4,-76.0
2143,21.430,-21.1,-36.0,-73.7
2144,21.440,-13.9,-39.3,-71.5
2145,21.450,-13.7,-41.6,-68.8
2146,21.460,-5.9,-44.3,-66.1
2147,21.470,-5.9,-45.5,-63.2
2148,21.480,-13.4,-45.2,-60.1
2149,21.490,-19.0,-44.6,-56.5
2150,21.500,-26.7,-43.5,-53.0
2151,21.510,-22.0,-43.8,-49.5
2152,21.520,-15.6,-44.7,-45.8
2153,21.530,-10.8,-46.0,-42.2
2154,21.540,-7.1,-47.2,-38.5
2155,21.550,-5.4,-48.1,-34.7
2156,21.560,-5.7,-48.7,-30.6
2157,21.570,-10.8,-48.3,-26.6
2158,21.580,-13.9,-48.0,-22.5
2159,21.590,-12.3,-47.8,-19.0
2160,21.600,-5.9,-48.2,-16.6
2161,21.610,6.2,-48.6,-14.7
2162,21.620,15.1,-48.3,-13.2
2163,21.630,15.9,-46.9,-11.9
2164,21.640,13.2,-44.5,-10.6
2165,21.650,17.2,-42.3,-9.5
2166,21.660,22.2,-39.9,-7.9
2167,21.670,28.8,-37.6,-6.7
2168,21.680,33.8,-35.5,-5.5
2169,21.690,34.7,-33.4,-4.8
2170,21.700,33.7,-31.2,-4.3
2171,21.710,30.5,-29.1,-3.9
2172,21.720,24.7,-26.5,-3.5
2173,21.730,14.3,-23.5,-3.2
2174,21.740,12.7,-21.3,-3.2
2175,21.750,13.0,-19.3,-3.4
2176,21.760,10.4,-16.6,-3.6
2177,21.770,8.2,-13.5,-4.2
2178,21.780,2.9,-9.8,-4.9
2179,21.790,0.1,-5.6,-5.6
2180,21.800,-4.3,-1.1,-5.9
2181,21.810,-6.8,3.2,-6.0
2182,21.820,-7.1,7.4,-5.9
2183,21.830,-0.6,10.3,-6.3
2184,21.840,4.6,12.9,-6.6
2185,21.850,6.7,15.7,-7.1
2186,21.860,6.0,18.6,-7.5
2187,21.870,2.1,21.6,-7.4
2188,21.880,-2.2,24.5,-7.1
2189,21.890,-2.6,26.4,-6.3
2190,21.900,-2.0,28.1,-5.5
2191,21.910,2.4,29.1,-4.7
2192,21.920,7.4,29.6,-4.1
2193,21.930,11.9,29.8,-3.7
2194,21.940,15.1,29.9,-2.9
2195,21.950,11.8,29.8,-1.7
2196,21.960,2.8,29.8,-0.4
2197,21.970,-7.9,29.4,0.1
2198,21.980,-15.0,28.0,0.5
2199,21.990,-13.8,25.3,0.7
2200,22.000,-10.3,22.0,0.7
2201,22.010,-7.0,18.8,0.9
2202,22.020,-5.2,15.8,1.2
2203,22.030,-4.9,13.1,1.8
2204,22.040,-3.0,10.0,2.3
2205,22.050,0.4,7.0,2.9
2206,22.060,3.9,4.0,3.4
2207,22.070,7.0,1.4,3.8
2208,22.080,7.2,-0.7,4.2
2209,22.090,6.2,-2.4,4.5
2210,22.100,6.7,-4.1,4.8
2211,22.110,7.1,-5.6,5.2
2212,22.120,9.1,-7.2,5.6
2213,22.130,12.1,-8.9,6.1
2214,22.140,14.5,-10.5,6.5
2215,22.150,16.8,-11.8,6.9
2216,22.160,18.9,-13.1,6.8
2217,22.170,19.2,-13.5,6.9
2218,22.180,17.3,-13.5,7.1
2219,22.190,11.3,-12.6,7.2
2220,22.200,5.7,-11.6,7.4
2221,22.210,2.0,-10.5,7.4
2222,22.220,1.1,-9.2,7.5
2223,22.230,2.1,-7.8,7.3
2224,22.240,2.4,-6.0,6.9
2225,22.250,1.1,-3.9,6.3
2226,22.260,-2.4,-1.7,5.8
2227,22.270,-6.8,0.4,5.2
2228,22.280,-10.1,2.3,4.9
2229,22.290,-11.2,3.5,4.5
2230,22.300,-9.6,4.2,4.2
2231,22.310,-5.4,4.4,3.8
2232,22.320,-1.3,4.4,3.3
2233,22.330,0.4,4.7,3.1
2234,22.340,0.2,4.7,2.9
2235,22.350,-0.9,4.7,2.9
2236,22.360,-0.2,4.4,2.7
2237,22.370,0.8,4.0,2.8
2238,22.380,3.3,3.4,2.6
2239,22.390,6.2,2.8,2.4
2240,22.400,6.8,2.3,2.0
2241,22.410,6.3,1.8,1.8
2242,22.420,4.6,1.4,1.7
2243,22.430,3.4,0.9,1.6
2244,22.440,2.0,0.3,1.6
2245,22.450,2.8,-0.5,1.5
2246,22.460,4.4,-1.4,1.4
2247,22.470,6.0,-2.3,1.2
2248,22.480,7.8,-3.2,1.0
2249,22.490,7.9,-3.7,1.2
2250,22.500,7.0,-4.3,1.3
2251,22.510,4.7,-4.4,1.7
2252,22.520,3.3,-4.3,2.0
2253,22.530,3.5,-4.3,2.1
2254,22.540,3.8,-4.2,2.0
2255,22.550,4.2,-3.9,1.8
2256,22.560,3.2,-3.6,1.3
2257,22.570,1.2,-3.1,1.2
2258,22.580,-1.5,-2.4,1.0
2259,22.590,-4.8,-1.9,1.0
2260,22.600,-6.6,-1.2,1.2
2261,22.610,-5.6,-1.0,1.2
2262,22.620,-2.4,-0.9,1.1
2263,22.630,-0.2,-0.4,0.9
2264,22.640,0.6,0.0,0.9
2265,22.650,0.5,0.4,0.9
2266,22.660,0.5,0.8,0.9
2267,22.670,0.4,1.0,1.0
2268,22.680,0.1,1.3,1.0
2269,22.690,0.4,1.6,1.1
2270,22.700,1.5,1.6,1.0
2271,22.710,2.3,1.6,0.7
2272,22.720,1.6,1.8,0.6
2273,22.730,-1.2,1.8,0.7
2274,22.740,-3.5,1.8,0.5
2275,22.750,-5.1,1.7,0.5
2276,22.760,-5.8,1.5,0.7
2277,22.770,-4.3,1.2,0.6
2278,22.780,-1.5,0.8,0.5
2279,22.790,1.0,0.3,0.4
2280,22.800,4.4,0.0,0.4
2281,22.810,3.1,0.0,0.2
2282,22.820,2.7,-0.1,0.1
2283,22.830,2.1,-0.3,0.2
2284,22.840,0.7,-0.4,0.2
2285,22.850,0.1,-0.5,0.2
2286,22.860,0.1,-0.4,0.1
2287,22.870,0.4,-0.6,0.0
2288,22.880,1.2,-0.9,0.0
2289,22.890,1.6,-0.9,0.1
2290,22.900,0.7,-1.0,0.1
2291,22.910,0.2,-1.2,0.4
2292,22.920,0.6,-1.3,0.3
2293,22.930,0.0,-1.2,0.3
2294,22.940,0.1,-1.1,0.3
2295,22.950,0.7,-1.0,0.1
2296,22.960,1.8,-0.9,0.0
2297,22.970,2.4,-0.6,0.0
2298,22.980,3.2,-0.5,0.0
2299,22.990,3.4,-0.1,0.1
2300,23.000,2.9,0.1,0.1
2301,23.010,2.9,0.3,0.1
2302,23.020,2.8,0.5,0.0
2303,23.030,2.1,0.6,0.1
2304,23.040,1.6,0.7,0.1
2305,23.050,1.3,0.6,0.1
2306,23.060,1.4,0.5,0.2
2307,23.070,2.4,0.1,0.2
2308,23.080,3.3,-0.2,0.2
2309,23.090,3.2,-0.5,0.3
2310,23.100,3.7,-0.6,0.1
2311,23.110,2.9,-0.7,0.1
2312,23.120,2.1,-0.8,0.0
2313,23.130,1.3,-0.6,0.0
2314,23.140,0.5,-0.4,0.1
2315,23.150,1.3,-0.4,0.2
2316,23.160,2.1,-0.4,0.2
2317,23.170,2.4,-0.5,0.2
2318,23.180,2.8,-0.5,0.2
2319,23.190,2.3,-0.8,0.2
2320,23.200,1.9,-0.8,0.1
2321,23.210,2.0,-0.9,0.2
2322,23.220,3.3,-1.2,0.2
2323,23.230,4.5,-1.5,0.3
2324,23.240,3.7,-1.4,0.4
2325,23.250,3.6,-1.4,0.4
2326,23.260,3.8,-1.4,0.2
2327,23.270,3.7,-1.3,0.1
2328,23.280,3.0,-1.1,0.2
2329,23.290,2.6,-0.9,0.3
2330,23.300,1.2,-0.5,0.3
2331,23.310,1.3,-0.3,0.4
2332,23.320,2.0,-0.1,0.3
2333,23.330,2.3,-0.1,0.3
2334,23.340,3.7,-0.1,0.2
2335,23.350,4.1,-0.2,0.3
2336,23.360,3.7,-0.4,0.4
2337,23.370,3.1,-0.4,0.4
2338,23.380,2.4,-0.6,0.5
2339,23.390,1.6,-0.6,0.5
2340,23.400,1.9,-0.7,0.5
2341,23.410,1.9,-0.8,0.5
2342,23.420,1.4,-0.8,0.4
2343,23.430,0.9,-0.6,0.4
2344,23.440,0.9,-0.6,0.4
2345,23.450,0.7,-0.5,0.5
2346,23.460,1.8,-0.5,0.5
2347,23.470,2.4,-0.4,0.6
2348,23.480,2.6,-0.4,0.5
2349,23.490,2.4,-0.2,0.5
2350,23.500,3.2,-0.4,0.4
2351,23.510,3.1,-0.4,0.4
2352,23.520,2.1,-0.4,0.4
2353,23.530,0.5,-0.3,0.5
2354,23.540,-0.5,-0.3,0.5
2355,23.550,0.0,-0.4,0.6
2356,23.560,0.1,-0.4,0.6
2357,23.570,0.6,-0.4,0.6
2358,23.580,0.2,-0.3,0.5
2359,23.590,-0.7,-0.1,0.5
2360,23.600,-1.4,0.0,0.5
2361,23.610,-0.7,0.0,0.5
2362,23.620,-0.1,0.1,0.5
2363,23.630,0.0,0.1,0.5
2364,23.640,0.2,0.4,0.5
2365,23.650,0.7,0.4,0.6
2366,23.660,1.6,0.3,0.5
2367,23.670,1.7,0.4,0.4
2368,23.680,1.2,0.4,0.4
2369,23.690,0.4,0.2,0.4
2370,23.700,0.7,0.2,0.4
2371,23.710,1.3,0.2,0.5
2372,23.720,1.7,0.1,0.5
2373,23.730,2.2,0.0,0.5
2374,23.740,2.7,-0.1,0.5
2375,23.750,3.4,-0.1,0.5
2376,23.760,3.8,-0.2,0.6
2377,23.770,3.2,-0.2,0.7
2378,23.780,3.8,-0.3,0.7
2379,23.790,4.2,-0.4,0.7
2380,23.800,4.6,-0.4,0.6
2381,23.810,5.4,-0.5,0.5
2382,23.820,5.2,-0.5,0.5
2383,23.830,5.1,-0.5,0.5
2384,23.840,4.1,-0.4,0.5
2385,23.850,3.4,-0.2,0.5
2386,23.860,2.4,-0.1,0.5
2387,23.870,1.9,0.1,0.3
2388,23.880,2.0,0.2,0.2
2389,23.890,1.4,0.3,0.1
2390,23.900,1.2,0.4,0.0
2391,23.910,0.8,0.5,0.0
2392,23.920,0.3,0.5,0.1
2393,23.930,0.5,0.5,0.1
2394,23.940,0.8,0.5,0.2
2395,23.950,0.9,0.3,0.2
2396,23.960,0.5,0.4,0.1
2397,23.970,0.0,0.2,0.1
2398,23.980,-0.2,0.1,0.1
2399,23.990,0.0,0.0,0.1
2400,24.000,0.0,0.1,0.2
2401,24.010,0.6,-0.2,0.1
2402,24.020,-0.4,0.0,0.1
2403,24.030,0.1,-0.2,0.1
2404,24.040,0.8,-0.4,0.0
2405,24.050,0.8,-0.5,0.0
2406,24.060,1.3,-0.6,0.1
2407,24.070,1.2,-0.7,0.2
2408,24.080,1.3,-0.9,0.4
2409,24.090,2.1,-1.0,0.4
2410,24.100,2.7,-1.1,0.4
2411,24.110,2.9,-1.1,0.3
2412,24.120,3.2,-1.2,0.2
2413,24.130,3.8,-1.2,0.2
2414,24.140,3.4,-1.0,0.1
2415,24.150,3.6,-0.9,0.1
2416,24.160,2.4,-0.6,0.1
2417,24.170,1.2,-0.2,0.1
2418,24.180,1.8,0.0,0.0
2419,24.190,1.6,0.2,-0.2
2420,24.200,1.3,0.3,-0.2
2421,24.210,0.6,0.4,-0.1
2422,24.220,-0.6,0.4,-0.1
2423,24.230,-1.0,0.4,0.0
2424,24.240,-1.2,0.3,0.1
2425,24.250,-1.3,0.3,0.2
2426,24.260,-1.6,0.2,0.1
2427,24.270,-2.1,0.2,0.2
2428,24.280,-1.6,0.1,0.1
2429,24.290,-1.3,0.0,0.2
2430,24.300,-1.5,-0.1,0.2
2431,24.310,-1.0,0.0,0.2
2432,24.320,-1.7,0.1,0.2
2433,24.330,-1.8,0.1,0.1
2434,24.340,-0.6,0.2,0.1
2435,24.350,-0.5,0.1,0.0
2436,24.360,-0.5,0.2,0.0
2437,24.370,0.1,0.2,-0.1
2438,24.380,0.9,0.0,0.0
2439,24.390,1.2,-0.2,0.1
2440,24.400,1.0,-0.2,0.2
2441,24.410,1.8,-0.3,0.2
2442,24.420,2.7,-0.4,0.2
2443,24.430,3.4,-0.7,0.1
2444,24.440,3.8,-0.8,0.1
2445,24.450,4.6,-0.9,0.0
2446,24.460,4.4,-0.8,0.1
2447,24.470,4.9,-0.6,0.0
2448,24.480,4.8,-0.5,0.0
2449,24.490,4.6,-0.2,-0.1
2450,24.500,4.3,0.1,-0.2
2451,24.510,3.2,0.2,-0.2
2452,24.520,3.2,0.3,-0.3
2453,24.530,2.8,0.3,-0.2
2454,24.540,2.2,0.3,-0.1
2455,24.550,1.8,0.2,-0.1
2456,24.560,0.8,0.4,0.0
2457,24.570,-0.2,0.2,0.0
2458,24.580,-1.3,0.2,0.0
2459,24.590,-0.9,0.1,0.0
2460,24.600,-0.9,0.0,0.0
2461,24.610,-0.7,-0.1,0.0
2462,24.620,-0.1,-0.2,-0.1
2463,24.630,0.2,-0.1,-0.1
2464,24.640,0.0,-0.1,-0.1
2465,24.650,-0.1,0.1,-0.1
2466,24.660,-0.5,0.0,0.0
2467,24.670,-1.2,0.1,-0.1
2468,24.680,-1.3,0.1,-0.1
2469,24.690,-1.2,0.0,0.0
2470,24.700,-0.8,-0.1,0.0
2471,24.710,-0.4,-0.1,0.1
2472,24.720,0.0,-0.2,0.1
2473,24.730,0.0,-0.2,0.2
2474,24.740,0.1,-0.3,0.2
2475,24.750,0.5,-0.2,0.1
2476,24.760,0.8,-0.1,0.0
2477,24.770,1.5,0.0,0.0
2478,24.780,2.7,0.1,0.1
2479,24.790,5.0,0.2,0.0
2480,24.800,7.0,0.2,0.1
2481,24.810,7.9,0.4,0.0
2482,24.820,8.4,0.4,-0.1
2483,24.830,8.8,0.4,-0.2
2484,24.840,9.0,0.4,-0.2
2485,24.850,7.8,0.5,-0.2
2486,24.860,7.1,0.5,-0.3
2487,24.870,6.4,0.7,-0.2
2488,24.880,6.3,0.7,-0.2
2489,24.890,5.7,0.7,-0.2
2490,24.900,4.4,0.7,-0.1
2491,24.910,3.7,0.5,-0.1
2492,24.920,3.3,0.4,-0.4
2493,24.930,2.7,0.4,-0.3
2494,24.940,2.7,0.1,-0.2
2495,24.950,2.2,0.1,-0.2
2496,24.960,2.3,0.0,-0.1
2497,24.970,1.9,-0.1,-0.1
2498,24.980,0.9,-0.1,-0.1
2499,24.990,0.7,-0.1,-0.1
2500,25.000,0.2,-0.1,0.0
2501,25.010,0.1,-0.2,0.0
2502,25.020,0.1,-0.2,0.0
2503,25.030,0.0,-0.4,0.0
2504,25.040,0.0,-0.4,0.2
2505,25.050,0.2,-0.3,0.1
2506,25.060,0.2,-0.3,0.2
2507,25.070,0.0,-0.2,0.1
2508,25.080,0.0,-0.3,0.1
2509,25.090,-0.5,-0.1,0.1
2510,25.100,-0.5,-0.3,0.0
2511,25.110,-0.5,-0.2,0.0
2512,25.120,-0.7,-0.2,0.0
2513,25.130,-0.4,-0.2,0.1
2514,25.140,-0.4,-0.2,0.1
2515,25.150,0.0,-0.1,0.1
2516,25.160,0.2,0.0,0.1
2517,25.170,0.6,0.0,0.0
2518,25.180,1.0,0.1,0.0
2519,25.190,1.3,0.1,0.0
2520,25.200,1.7,0.2,0.0
2521,25.210,2.1,0.2,0.0
2522,25.220,2.7,0.2,0.0
2523,25.230,2.9,0.2,0.0
2524,25.240,2.8,0.2,0.0
2525,25.250,2.6,0.2,-0.1
2526,25.260,2.3,0.2,-0.1
2527,25.270,2.3,0.1,-0.1
2528,25.280,1.0,0.1,0.0
2529,25.290,0.5,0.1,0.0
2530,25.300,0.0,0.1,0.1
2531,25.310,-0.1,0.0,0.2
2532,25.320,-0.7,0.0,0.1
2533,25.330,-0.8,0.0,0.0
2534,25.340,-0.9,0.0,0.0
2535,25.350,-0.2,0.0,-0.1
2536,25.360,-0.2,0.0,0.0
2537,25.370,0.8,-0.2,-0.1
2538,25.380,1.3,-0.2,0.0
2539,25.390,1.3,-0.5,-0.1
2540,25.400,0.1,-0.4,-0.1
2541,25.410,0.0,-0.5,-0.1
2542,25.420,0.2,-0.9,0.1
2543,25.430,0.5,-0.9,0.1
2544,25.440,0.3,-1.0,0.1
2545,25.450,-0.1,-1.0,0.1
2546,25.460,-0.5,-1.0,0.1
2547,25.470,0.0,-0.9,0.1
2548,25.480,0.5,-0.8,0.1
2549,25.490,0.9,-0.6,0.1
2550,25.500,0.4,-0.4,0.1
2551,25.510,-0.3,-0.2,0.0
2552,25.520,-0.4,-0.1,0.0
2553,25.530,0.0,0.0,0.0
2554,25.540,0.1,0.1,0.0
2555,25.550,0.1,0.1,0.0
2556,25.560,-0.1,0.1,0.0
2557,25.570,0.3,0.0,0.0
2558,25.580,0.3,0.0,0.1
2559,25.590,0.6,-0.2,0.1
2560,25.600,0.7,-0.2,0.1
2561,25.610,0.1,-0.1,0.0
2562,25.620,0.0,-0.1,0.1
2563,25.630,0.0,-0.1,0.0
2564,25.640,0.4,-0.1,0.0
2565,25.650,0.3,-0.1,0.0
2566,25.660,0.0,-0.1,0.0
2567,25.670,-0.5,-0.1,0.0
2568,25.680,-0.9,0.0,0.1
2569,25.690,-1.2,0.0,-0.1
2570,25.700,-1.6,-0.1,-0.1
2571,25.710,-1.9,-0.1,0.0
2572,25.720,-2.1,-0.2,0.0
2573,25.730,-1.9,-0.3,0.1
2574,25.740,-0.9,-0.5,0.1
2575,25.750,-0.7,-0.5,0.2
2576,25.760,-1.0,-0.6,0.2
2577,25.770,-1.0,-0.7,0.2
2578,25.780,-1.0,-0.7,0.2
2579,25.790,-0.6,-0.7,0.1
2580,25.800,-0.4,-0.7,0.1
2581,25.810,-0.5,-0.6,0.1
2582,25.820,-0.6,-0.5,0.1
2583,25.830,-0.5,-0.4,0.0
2584,25.840,-0.2,-0.3,0.0
2585,25.850,-0.2,-0.3,-0.1
2586,25.860,-0.2,-0.2,-0.1
2587,25.870,0.0,-0.1,-0.1
2588,25.880,0.2,-0.1,-0.1
2589,25.890,0.5,-0.1,-0.1
2590,25.900,0.7,-0.1,-0.1
2591,25.910,0.7,-0.1,0.0
2592,25.920,0.6,-0.2,0.0
2593,25.930,0.9,-0.1,0.0
2594,25.940,1.3,0.0,0.1
2595,25.950,1.3,0.1,0.0
2596,25.960,1.0,0.0,0.0
2597,25.970,0.7,0.1,0.0
2598,25.980,0.9,0.1,-0.1
2599,25.990,1.2,0.2,-0.1
2600,26.000,1.5,0.2,-0.1
2601,26.010,1.0,0.2,-0.1
2602,26.020,0.1,0.3,-0.1
2603,26.030,0.1,0.2,-0.1
2604,26.040,-0.2,0.2,0.0
2605,26.050,-0.2,0.1,0.1
2606,26.060,-0.1,0.0,0.0
2607,26.070,0.1,0.0,0.1
2608,26.080,0.1,0.0,0.0
2609,26.090,0.5,-0.2,0.1
2610,26.100,1.0,-0.2,0.2
2611,26.110,1.5,-0.2,0.2
2612,26.120,1.9,-0.2,0.1
2613,26.130,1.8,-0.1,0.2
2614,26.140,1.8,-0.2,0.1
2615,26.150,1.8,-0.2,0.2
2616,26.160,1.8,-0.2,0.1
2617,26.170,1.6,-0.2,0.1
2618,26.180,1.8,-0.4,0.1
2619,26.190,1.7,-0.4,0.2
2620,26.200,1.6,-0.4,0.1
2621,26.210,1.9,-0.4,0.2
2622,26.220,2.3,-0.4,0.2
2623,26.230,1.5,-0.3,0.3
2624,26.240,1.4,-0.4,0.2
2625,26.250,1.0,-0.3,0.2
2626,26.260,1.0,-0.4,0.2
2627,26.270,0.4,-0.2,0.3
2628,26.280,0.0,-0.2,0.3
2629,26.290,-0.7,-0.2,0.2
2630,26.300,-0.6,-0.2,0.1
2631,26.310,-0.7,-0.1,0.2
2632,26.320,-0.2,0.1,0.1
2633,26.330,-0.2,0.1,0.1
2634,26.340,-0.2,0.2,0.1
2635,26.350,-0.4,0.3,0.1
2636,26.360,-0.5,0.4,0.1
2637,26.370,-0.5,0.5,0.1
2638,26.380,-0.5,0.4,0.1
2639,26.390,-0.4,0.5,0.0
2640,26.400,-0.2,0.5,0.1
2641,26.410,0.2,0.4,0.1
2642,26.420,0.7,0.4,0.1
2643,26.430,1.2,0.3,0.3
2644,26.440,2.1,0.2,0.2
2645,26.450,2.3,0.1,0.4
2646,26.460,2.9,0.0,0.5
2647,26.470,3.4,-0.2,0.6
2648,26.480,3.5,-0.1,0.7
2649,26.490,4.5,-0.2,1.0
2650,26.500,6.0,-0.2,1.3
2651,26.510,6.5,-0.1,1.6
2652,26.520,6.3,0.1,1.9
2653,26.530,5.9,0.4,2.3
2654,26.540,5.5,0.4,2.7
2655,26.550,5.4,0.4,3.3
2656,26.560,5.0,0.5,3.8
2657,26.570,4.1,0.5,4.5
2658,26.580,2.9,0.7,5.2
2659,26.590,2.5,0.8,6.3
2660,26.600,1.7,0.9,7.6
2661,26.610,3.0,0.5,8.8
2662,26.620,3.4,0.1,10.3
2663,26.630,28.5,-2.3,11.1
2664,26.640,27.5,-2.4,13.1
2665,26.650,11.4,-1.8,14.3
2666,26.660,4.0,-2.1,15.9
2667,26.670,-8.0,-1.8,17.9
2668,26.680,-9.7,-2.4,19.3
2669,26.690,-13.9,-2.6,20.6
2670,26.700,-10.7,-3.4,22.0
2671,26.710,-3.5,-4.6,22.8
2672,26.720,-2.2,-5.4,24.0
2673,26.730,1.2,-6.5,24.7
2674,26.740,0.6,-7.1,25.4
2675,26.750,1.2,-7.9,26.0
2676,26.760,1.4,-8.5,26.6
2677,26.770,0.0,-8.9,26.9
2678,26.780,0.9,-9.4,26.9
2679,26.790,1.1,-9.8,26.5
2680,26.800,0.7,-9.8,26.2
2681,26.810,2.1,-9.8,25.3
2682,26.820,1.7,-9.6,24.7
2683,26.830,1.6,-9.5,23.7
2684,26.840,-1.9,-8.9,22.5
2685,26.850,-1.5,-8.5,20.9
2686,26.860,-2.3,-7.8,19.2
2687,26.870,-4.8,-6.8,17.2
2688,26.880,-6.8,-6.0,14.9
2689,26.890,-10.5,-4.9,12.6
2690,26.900,-11.5,-4.2,10.2
2691,26.910,-16.1,-3.2,7.7
2692,26.920,-15.2,-2.6,5.4
2693,26.930,-13.9,-2.0,3.0
2694,26.940,-12.5,-1.3,1.4
2695,26.950,-13.9,-0.1,-0.1
2696,26.960,-13.8,1.0,-1.4
2697,26.970,-10.5,1.8,-2.4
2698,26.980,-6.1,2.7,-3.1
2699,26.990,0.2,3.4,-3.4
2700,27.000,4.6,3.7,-3.3
2701,27.010,8.9,4.0,-3.1
2702,27.020,9.6,4.5,-2.6
2703,27.030,12.5,4.6,-2.4
2704,27.040,14.3,4.5,-2.1
2705,27.050,17.0,4.2,-2.0
2706,27.060,17.5,4.1,-1.9
2707,27.070,17.1,3.9,-1.8
2708,27.080,15.3,3.7,-1.6
2709,27.090,14.8,3.2,-1.3
2710,27.100,13.2,2.7,-1.1
2711,27.110,11.2,2.0,-1.0
2712,27.120,8.1,1.5,-1.1
2713,27.130,6.5,0.9,-1.3
2714,27.140,5.4,0.5,-1.5
2715,27.150,4.6,0.1,-1.6
2716,27.160,3.5,-0.2,-2.0
2717,27.170,1.6,-0.7,-2.1
2718,27.180,-1.9,-1.1,-2.3
2719,27.190,-2.7,-1.7,-2.2
2720,27.200,-3.4,-2.1,-2.2
2721,27.210,-2.6,-2.7,-2.3
2722,27.220,-1.2,-3.1,-2.4
2723,27.230,-1.4,-3.3,-2.4
2724,27.240,-2.5,-3.1,-2.6
2725,27.250,-0.9,-3.1,-2.5
2726,27.260,-0.4,-2.9,-2.4
2727,27.270,0.1,-2.6,-2.4
2728,27.280,0.1,-2.1,-2.4
2729,27.290,0.4,-1.5,-2.4
2730,27.300,-0.7,-0.8,-2.4
2731,27.310,-2.1,0.1,-2.4
2732,27.320,-2.7,0.7,-2.4
2733,27.330,-3.7,1.3,-2.3
2734,27.340,-3.4,1.6,-2.0
2735,27.350,-1.3,1.6,-1.8
2736,27.360,-0.1,1.6,-1.5
2737,27.370,2.1,1.4,-1.5
2738,27.380,1.8,1.4,-1.2
2739,27.390,2.6,1.3,-0.9
2740,27.400,2.8,1.3,-0.7
2741,27.410,2.4,1.2,-0.5
2742,27.420,1.3,1.2,-0.2
2743,27.430,1.1,1.0,-0.2
2744,27.440,1.5,0.8,0.0
2745,27.450,2.0,0.5,0.0
2746,27.460,2.1,0.4,0.0
2747,27.470,2.0,0.2,0.0
2748,27.480,1.2,0.1,0.1
2749,27.490,-0.3,0.1,0.1
2750,27.500,-1.5,0.1,0.1
2751,27.510,-2.0,-0.1,0.1
2752,27.520,-1.1,-0.5,0.1
2753,27.530,-0.1,-0.8,0.0
2754,27.540,1.0,-1.1,0.0
2755,27.550,1.8,-1.5,0.1
2756,27.560,1.0,-1.6,0.1
2757,27.570,-0.1,-1.6,0.2
2758,27.580,-0.7,-1.5,0.1
2759,27.590,0.2,-1.6,0.1
2760,27.600,1.6,-1.7,0.0
2761,27.610,3.2,-1.6,-0.2
2762,27.620,4.6,-1.6,-0.7
2763,27.630,5.8,-1.5,-1.0
2764,27.640,5.4,-1.2,-1.3
2765,27.650,4.3,-0.9,-1.7
2766,27.660,3.4,-0.9,-2.1
2767,27.670,2.6,-0.8,-2.4
2768,27.680,2.1,-1.0,-2.6
2769,27.690,2.9,-1.2,-3.0
2770,27.700,2.5,-1.3,-3.4
2771,27.710,1.3,-1.2,-3.5
2772,27.720,-0.7,-1.3,-3.7
2773,27.730,-2.2,-1.3,-3.9
2774,27.740,-2.3,-1.6,-4.0
2775,27.750,-2.9,-1.7,-4.2
2776,27.760,-2.5,-1.8,-4.2
2777,27.770,-1.9,-2.1,-4.3
2778,27.780,-2.1,-2.1,-4.2
2779,27.790,-2.7,-2.1,-4.5
2780,27.800,-3.4,-1.8,-4.5
2781,27.810,-5.2,-1.7,-4.4
2782,27.820,-6.7,-1.5,-4.5
2783,27.830,-6.8,-1.3,-4.4
2784,27.840,-6.3,-1.2,-4.3
2785,27.850,-4.9,-1.2,-4.0
2786,27.860,-3.7,-1.1,-3.8
2787,27.870,-2.8,-1.0,-3.6
2788,27.880,-2.1,-0.7,-3.3
2789,27.890,-2.0,-0.2,-3.1
2790,27.900,-1.4,0.2,-2.8
2791,27.910,-1.0,0.5,-2.6
2792,27.920,0.0,0.7,-2.3
2793,27.930,1.1,0.8,-2.1
2794,27.940,1.7,0.9,-2.0
2795,27.950,1.9,1.1,-1.8
2796,27.960,1.3,1.3,-1.7
2797,27.970,1.2,1.4,-1.5
2798,27.980,0.5,1.5,-1.2
2799,27.990,1.0,1.6,-0.9
2800,28.000,0.9,1.6,-0.7
